ID,縣市,行政區,鄉鎮村里,中位數,納稅單位,綜合所得總額,平均數,第一分位數,第三分位數,標準差,變異係數
3433,新北市,三重區,合計,513,101703,72488670,713,315,849,2041.47,286.42
1754,台南市,下營區,仁里里,512,654,414673,634,329,819,464.09,73.19
1755,台南市,下營區,宅內里,509,212,135833,641,319,818,468.29,73.09
1756,台南市,下營區,後街里,495,356,227298,638,309,779,543.85,85.18
1757,台南市,下營區,新興里,517,543,334951,617,316,799,484.89,78.61
1758,台南市,下營區,下營里,554,220,151766,690,334,903,598.54,86.76
1759,台南市,下營區,營前里,537,558,381983,685,327,917,505.04,73.78
1760,台南市,下營區,大屯里,437,151,85496,566,295,693,415.48,73.38
1761,台南市,下營區,大埤里,510,135,80541,597,310,779,418.98,70.23
1762,台南市,下營區,開化里,514,454,280337,617,333,800,488.91,79.18
1763,台南市,下營區,茅港里,479,279,172836,619,294,840,516.84,83.43
1764,台南市,下營區,中營里,506,277,168188,607,299,788,479.12,78.91
1765,台南市,下營區,西連里,516,166,106232,640,352,837,435.39,68.04
1766,台南市,下營區,賀建里,444,272,159775,587,292,733,466.75,79.46
1767,台南市,下營區,甲中里,475,217,141235,651,287,926,538.99,82.81
1768,台南市,下營區,紅厝里,508,251,164672,656,343,787,561.74,85.62
1769,台南市,下營區,其他,256,8,2487,311,166,389,233.21,75.01
1770,台南市,下營區,合計,505,4753,3008302,633,314,816,496.77,78.49
482,台中市,中區,繼光里,539,502,381409,760,276,925,866.34,114.02
483,台中市,中區,大墩里,586,729,722412,991,297,1130,1527.75,154.17
484,台中市,中區,綠川里,450,564,399020,707,225,918,779.56,110.19
485,台中市,中區,公園里,507,564,486910,863,271,1017,1224.55,141.84
486,台中市,中區,光復里,544,678,770074,1136,275,1052,3917.96,344.95
487,台中市,中區,柳川里,534,426,345234,810,298,952,1087.96,134.25
488,台中市,中區,大誠里,497,496,413305,833,264,904,2160.8,259.31
489,台中市,中區,中華里,511,415,324709,782,312,984,996.2,127.32
490,台中市,中區,其他,722,9,7641,849,357,815,666.2,78.47
491,台中市,中區,合計,523,4383,3850714,879,277,988,1967.74,223.97
3790,新北市,中和區,中原里,580,1564,1250001,799,356,986,835,104.48
3791,新北市,中和區,平河里,603,2867,2419337,844,356,1026,1230.16,145.78
3792,新北市,中和區,力行里,628,1975,1740976,882,358,1122,877.59,99.56
3793,新北市,中和區,枋寮里,580,1038,821427,791,340,965,845.66,106.86
3794,新北市,中和區,廟美里,538,1442,1073136,744,334,892,796.17,106.98
3795,新北市,中和區,瓦磘里,588,1578,1297535,822,359,981,1203.68,146.39
3796,新北市,中和區,積穗里,574,2677,2133379,797,350,985,790.69,99.22
3797,新北市,中和區,瑞穗里,560,731,543385,743,348,955,621.98,83.67
3798,新北市,中和區,灰磘里,525,136,101237,744,313,885,746.04,100.22
3799,新北市,中和區,錦和里,586,1658,1381898,833,342,1030,833.55,100.01
3800,新北市,中和區,內南里,515,1473,1017151,691,316,804,748.15,108.34
3801,新北市,中和區,外南里,547,1341,1008747,752,350,868,1018.42,135.39
3802,新北市,中和區,頂南里,563,945,732347,775,355,963,740.82,95.59
3803,新北市,中和區,橫路里,424,95,46487,489,241,619,387.27,79.14
3804,新北市,中和區,連和里,616,804,687781,855,383,1054,940.25,109.91
3805,新北市,中和區,漳和里,572,1073,905258,844,341,1036,1031.26,122.24
3806,新北市,中和區,秀山里,546,1405,1025429,730,338,918,629.08,86.19
3807,新北市,中和區,員山里,567,1805,1417808,785,350,952,1177.15,149.86
3808,新北市,中和區,安樂里,740,1208,1325216,1097,402,1385,1410.14,128.54
3809,新北市,中和區,壽德里,584,1257,969775,771,345,1004,690.92,89.56
3810,新北市,中和區,新南里,726,2655,2699950,1017,393,1272,1228.88,120.84
3811,新北市,中和區,崇南里,599,1192,982413,824,360,1011,1153.8,139.99
3812,新北市,中和區,東南里,549,1148,850221,741,323,956,660.13,89.13
3813,新北市,中和區,秀明里,651,1551,1441149,929,356,1171,1025.79,110.4
3814,新北市,中和區,安平里,694,1905,2033306,1067,377,1399,1216.62,113.98
3815,新北市,中和區,景平里,595,1697,1431726,844,354,1036,988.76,117.2
3816,新北市,中和區,嘉穗里,519,804,547808,681,330,829,595.96,87.47
3817,新北市,中和區,景安里,581,1595,1278486,802,350,1026,698.16,87.1
3818,新北市,中和區,連城里,596,1989,1591239,800,350,1045,709.06,88.63
3819,新北市,中和區,福美里,528,1341,929224,693,331,888,591.59,85.37
3820,新北市,中和區,安和里,615,1092,992615,909,365,1136,1052.01,115.73
3821,新北市,中和區,中安里,713,1570,1648019,1050,383,1393,1076.99,102.6
3822,新北市,中和區,泰安里,529,1108,851063,768,319,936,765.41,99.65
3823,新北市,中和區,華南里,565,1269,936262,738,347,906,646.18,87.58
3824,新北市,中和區,秀峰里,601,1333,1057814,794,336,1009,802.22,101.09
3825,新北市,中和區,秀水里,488,1146,739083,645,309,809,579.7,89.89
3826,新北市,中和區,景南里,516,907,803388,886,338,917,4280.9,483.3
3827,新北市,中和區,復興里,524,1549,1106622,714,322,873,698.92,97.83
3828,新北市,中和區,和興里,583,1409,1248840,886,337,1102,1186.86,133.91
3829,新北市,中和區,南山里,664,1842,1749417,950,355,1252,1142.04,120.25
3830,新北市,中和區,景新里,560,1089,792080,727,351,911,618.56,85.04
3831,新北市,中和區,景福里,536,1460,1058035,725,328,880,692.15,95.51
3832,新北市,中和區,清穗里,521,963,677886,704,332,851,854.09,121.33
3833,新北市,中和區,佳和里,578,1481,1256419,848,340,1056,1327.15,156.44
3834,新北市,中和區,德穗里,537,1285,992158,772,338,887,989.18,128.11
3835,新北市,中和區,嘉新里,508,1110,745291,671,320,813,680.48,101.35
3836,新北市,中和區,建和里,537,1104,788516,714,309,896,804.58,112.65
3837,新北市,中和區,仁和里,512,1209,797289,659,325,808,628.59,95.32
3838,新北市,中和區,秀景里,639,2097,1845258,880,362,1141,830.63,94.39
3839,新北市,中和區,中正里,496,1178,762554,647,309,795,672.44,103.88
3840,新北市,中和區,福善里,536,1339,966747,722,344,870,746.23,103.36
3841,新北市,中和區,福真里,562,1226,913584,745,342,933,644.61,86.5
3842,新北市,中和區,秀仁里,591,924,762006,825,363,1017,852.63,103.39
3843,新北市,中和區,忠孝里,514,1494,1023090,685,313,818,961.9,140.46
3844,新北市,中和區,民享里,525,841,576256,685,321,858,633.09,92.39
3845,新北市,中和區,民生里,565,1377,1059449,769,345,942,756.94,98.38
3846,新北市,中和區,國光里,556,1176,862832,734,341,919,635.92,86.67
3847,新北市,中和區,福和里,546,1149,847887,738,340,893,705.66,95.63
3848,新北市,中和區,秀成里,572,1124,919767,818,342,982,899.59,109.93
3849,新北市,中和區,秀福里,621,1592,1431761,899,359,1100,950.71,105.71
3850,新北市,中和區,華新里,548,2300,1648850,717,334,932,676.96,94.43
3851,新北市,中和區,壽南里,522,733,532443,726,318,864,729.14,100.38
3852,新北市,中和區,文元里,504,1640,1074399,655,320,793,623.56,95.18
3853,新北市,中和區,明德里,497,1180,748642,634,313,801,519.14,81.83
3854,新北市,中和區,信和里,508,1165,788028,676,328,825,599.94,88.69
3855,新北市,中和區,福祥里,557,1445,1069253,740,331,911,774.27,104.64
3856,新北市,中和區,景文里,636,1110,991199,893,381,1098,990.49,110.92
3857,新北市,中和區,錦昌里,576,574,487903,850,342,1062,974.93,114.7
3858,新北市,中和區,民安里,537,1493,1019592,683,336,866,529.25,77.5
3859,新北市,中和區,安穗里,558,1371,1016493,741,329,921,674.36,90.95
3860,新北市,中和區,明穗里,532,1326,1000494,755,324,930,794.58,105.31
3861,新北市,中和區,自強里,502,1439,945374,657,323,810,593.49,90.34
3862,新北市,中和區,正行里,653,944,811974,860,390,1095,822.16,95.58
3863,新北市,中和區,德行里,694,2171,2104892,970,398,1211,986.97,101.8
3864,新北市,中和區,安順里,613,1449,1276523,881,366,1099,911.4,103.45
3865,新北市,中和區,宜安里,592,621,545783,879,336,1095,987.29,112.34
3866,新北市,中和區,秀義里,558,820,631001,770,351,962,748.33,97.25
3867,新北市,中和區,秀士里,586,693,590339,852,357,1056,853.92,100.24
3868,新北市,中和區,興南里,531,951,681627,717,314,882,767,107.01
3869,新北市,中和區,景本里,510,599,398968,666,304,835,585.24,87.87
3870,新北市,中和區,中興里,663,2082,1876896,901,383,1155,818.82,90.83
3871,新北市,中和區,吉興里,650,1047,929562,888,374,1167,832.52,93.77
3872,新北市,中和區,福南里,540,1241,909445,733,331,883,842.63,114.98
3873,新北市,中和區,正南里,507,975,636911,653,330,806,556.29,85.16
3874,新北市,中和區,錦盛里,518,1118,743973,665,323,824,602.77,90.58
3875,新北市,中和區,中山里,532,890,626339,704,332,856,706.39,100.37
3876,新北市,中和區,冠穗里,525,1092,870834,797,317,921,1837.25,230.39
3877,新北市,中和區,嘉慶里,532,1185,794870,671,331,833,594.49,88.63
3878,新北市,中和區,錦中里,550,1107,824826,745,345,930,701.2,94.11
3879,新北市,中和區,員富里,532,973,646714,665,318,850,564.37,84.91
3880,新北市,中和區,民有里,514,881,684202,777,306,827,1649.76,212.43
3881,新北市,中和區,碧河里,623,1294,1097312,848,372,1021,957.35,112.89
3882,新北市,中和區,國華里,512,924,607132,657,322,813,554.57,84.4
3883,新北市,中和區,其他,503,25,14322,573,276,729,421.12,73.51
3884,新北市,中和區,合計,569,120250,95522934,794,342,975,965.59,121.55
7409,嘉義縣,中埔鄉,中埔村,537,339,213391,629,331,819,437.48,69.5
7410,嘉義縣,中埔鄉,𥂁館村,511,138,94968,688,332,947,491.95,71.49
7411,嘉義縣,中埔鄉,龍門村,483,114,63981,561,287,724,416.58,74.22
7412,嘉義縣,中埔鄉,裕民村,483,161,98042,609,282,759,616.61,101.26
7413,嘉義縣,中埔鄉,金蘭村,464,260,168653,649,250,714,884.79,136.4
7414,嘉義縣,中埔鄉,富收村,501,538,335221,623,304,794,500.77,80.37
7415,嘉義縣,中埔鄉,和睦村,487,660,423904,642,288,830,606.04,94.36
7416,嘉義縣,中埔鄉,隆興村,472,339,224796,663,262,786,818.82,123.48
7417,嘉義縣,中埔鄉,義仁村,480,248,147137,593,287,760,493.06,83.1
7418,嘉義縣,中埔鄉,社口村,486,317,181831,574,291,736,439.98,76.71
7419,嘉義縣,中埔鄉,灣潭村,478,147,83615,569,255,702,465.34,81.81
7420,嘉義縣,中埔鄉,石硦村,527,162,94856,586,257,800,435.59,74.39
7421,嘉義縣,中埔鄉,頂埔村,470,134,84917,634,300,827,545.49,86.08
7422,嘉義縣,中埔鄉,同仁村,445,350,190947,546,259,700,455.57,83.5
7423,嘉義縣,中埔鄉,深坑村,548,111,74229,669,283,757,806.72,120.64
7424,嘉義縣,中埔鄉,瑞豐村,413,79,42544,539,250,612,588.99,109.37
7425,嘉義縣,中埔鄉,沄水村,455,135,71977,533,276,691,403.96,75.77
7426,嘉義縣,中埔鄉,三層村,458,100,56078,561,301,692,433.15,77.24
7427,嘉義縣,中埔鄉,東興村,412,35,17227,492,264,640,321.4,65.3
7428,嘉義縣,中埔鄉,中崙村,412,31,20647,666,303,652,879.58,132.06
7429,嘉義縣,中埔鄉,和美村,539,1616,1096370,678,307,868,608.66,89.71
7430,嘉義縣,中埔鄉,和興村,487,1189,709714,597,300,750,465.73,78.03
7431,嘉義縣,中埔鄉,其他,292,3,854,285,208,365,156.73,55.05
7432,嘉義縣,中埔鄉,合計,498,7206,4495900,624,291,790,567.02,90.88
4610,桃園縣,中壢市,後寮里,575,1396,1049918,752,348,946,633.4,84.22
4611,桃園縣,中壢市,石頭里,577,628,563676,898,321,1030,1054.49,117.48
4612,桃園縣,中壢市,新興里,597,1374,1109917,808,352,1014,769.19,95.22
4613,桃園縣,中壢市,仁美里,591,1630,1296099,795,345,1007,783.4,98.52
4614,桃園縣,中壢市,普仁里,598,1219,963090,790,355,1014,688.87,87.19
4615,桃園縣,中壢市,普義里,641,1293,1113401,861,374,1085,872.65,101.34
4616,桃園縣,中壢市,內壢里,527,613,456972,745,352,887,825.76,110.77
4617,桃園縣,中壢市,內定里,584,1849,1349955,730,352,949,588.67,80.63
4618,桃園縣,中壢市,水尾里,590,1225,1179284,963,349,1021,2882.86,299.46
4619,桃園縣,中壢市,青埔里,587,514,395960,770,353,963,683.35,88.71
4620,桃園縣,中壢市,新街里,580,675,605731,897,328,1100,1016.96,113.33
4621,桃園縣,中壢市,興南里,605,978,871098,891,354,1089,1018.67,114.37
4622,桃園縣,中壢市,興國里,574,717,568800,793,318,997,1025.04,129.21
4623,桃園縣,中壢市,中壢里,486,247,191605,776,283,963,802.11,103.4
4624,桃園縣,中壢市,中榮里,560,255,229924,902,305,949,1312.25,145.54
4625,桃園縣,中壢市,中建里,502,391,310080,793,258,939,951.47,119.98
4626,桃園縣,中壢市,舊明里,521,465,354239,762,316,867,954.08,125.24
4627,桃園縣,中壢市,新明里,557,1186,911947,769,332,906,924.42,120.22
4628,桃園縣,中壢市,三民里,534,857,604541,705,324,882,645.24,91.47
4629,桃園縣,中壢市,五權里,626,1761,1682351,955,348,1138,1453.92,152.19
4630,桃園縣,中壢市,芝芭里,562,634,458641,723,344,868,624.35,86.31
4631,桃園縣,中壢市,內厝里,598,1387,1306169,942,352,1076,1482.48,157.42
4632,桃園縣,中壢市,月眉里,551,1206,863739,716,353,881,671.14,93.71
4633,桃園縣,中壢市,山東里,540,953,692049,726,364,862,720.86,99.27
4634,桃園縣,中壢市,過嶺里,681,1075,948874,883,388,1107,822.1,93.14
4635,桃園縣,中壢市,興仁里,560,861,679200,789,349,955,775.5,98.31
4636,桃園縣,中壢市,中原里,582,1247,958805,769,353,1003,665.21,86.52
4637,桃園縣,中壢市,自立里,563,1498,1083407,723,345,898,997.82,137.97
4638,桃園縣,中壢市,洽溪里,578,496,393790,794,367,1050,759.78,95.7
4639,桃園縣,中壢市,中堅里,671,963,753417,782,414,1056,532.69,68.09
4640,桃園縣,中壢市,永興里,457,324,209980,648,288,738,709.97,109.55
4641,桃園縣,中壢市,光明里,669,1747,1689976,967,385,1215,1256.91,129.93
4642,桃園縣,中壢市,中央里,635,1210,1140334,942,357,1180,1032.41,109.55
4643,桃園縣,中壢市,龍岡里,522,1304,881330,676,325,856,756.48,111.93
4644,桃園縣,中壢市,中正里,589,1289,990723,769,358,952,880.81,114.6
4645,桃園縣,中壢市,篤行里,631,617,542501,879,380,1060,987.62,112.32
4646,桃園縣,中壢市,信義里,663,1452,1339423,922,370,1170,935.17,101.38
4647,桃園縣,中壢市,忠義里,571,850,660607,777,355,955,759.03,97.66
4648,桃園縣,中壢市,忠福里,587,2133,1739852,816,354,1043,848.78,104.06
4649,桃園縣,中壢市,東興里,599,1022,809476,792,344,990,714.29,90.18
4650,桃園縣,中壢市,復興里,596,2683,2029193,756,370,947,649.15,85.83
4651,桃園縣,中壢市,自強里,667,1086,978410,901,363,1177,835.19,92.7
4652,桃園縣,中壢市,龍平里,526,781,532114,681,339,843,570.36,83.71
4653,桃園縣,中壢市,成功里,590,1227,955492,779,363,932,1068.66,137.23
4654,桃園縣,中壢市,龍興里,564,1207,896841,743,345,949,680.41,91.57
4655,桃園縣,中壢市,仁愛里,592,849,725075,854,352,1031,1590.52,186.24
4656,桃園縣,中壢市,仁德里,510,700,418988,599,323,768,400.09,66.84
4657,桃園縣,中壢市,仁祥里,516,809,509259,629,333,811,473.67,75.25
4658,桃園縣,中壢市,龍東里,542,1197,820747,686,342,835,608.29,88.71
4659,桃園縣,中壢市,龍昌里,544,1575,1071597,680,343,874,524.17,77.04
4660,桃園縣,中壢市,文化里,593,2663,2142330,804,362,987,940.03,116.85
4661,桃園縣,中壢市,振興里,533,1357,952903,702,342,868,625.17,89.03
4662,桃園縣,中壢市,普慶里,573,786,611085,777,335,976,759.7,97.72
4663,桃園縣,中壢市,興和里,551,855,635651,743,350,927,696.19,93.64
4664,桃園縣,中壢市,永光里,625,1416,1215224,858,362,1088,843.06,98.23
4665,桃園縣,中壢市,復華里,561,1459,1055744,724,344,927,626.1,86.52
4666,桃園縣,中壢市,忠孝里,633,1443,1246297,864,376,1070,846.82,98.05
4667,桃園縣,中壢市,福德里,577,788,585781,743,329,967,635.73,85.52
4668,桃園縣,中壢市,和平里,536,782,546686,699,358,879,662.97,94.83
4669,桃園縣,中壢市,普忠里,737,948,935526,987,374,1316,914.72,92.69
4670,桃園縣,中壢市,普強里,649,1139,1038950,912,370,1168,939.12,102.96
4671,桃園縣,中壢市,明德里,586,1446,1229330,850,345,1066,889.63,104.64
4672,桃園縣,中壢市,至善里,609,1212,968789,799,385,1019,698.44,87.38
4673,桃園縣,中壢市,五福里,519,947,636377,672,312,834,586.97,87.35
4674,桃園縣,中壢市,龍德里,660,1096,921747,841,381,1078,834.76,99.26
4675,桃園縣,中壢市,正義里,578,1398,1149588,822,346,990,861.02,104.71
4676,桃園縣,中壢市,龍安里,562,526,352856,671,340,863,530.73,79.12
4677,桃園縣,中壢市,中山里,635,1543,1275234,826,385,1031,742.16,89.8
4678,桃園縣,中壢市,德義里,566,841,634115,754,332,921,663.16,87.95
4679,桃園縣,中壢市,仁義里,580,1026,801292,781,355,963,707.25,90.56
4680,桃園縣,中壢市,華勛里,513,802,503643,628,328,818,472.73,75.28
4681,桃園縣,中壢市,仁福里,585,1332,1015635,762,367,936,879.63,115.36
4682,桃園縣,中壢市,幸福里,568,1709,1294981,758,345,959,874.9,115.46
4683,桃園縣,中壢市,永福里,582,1723,1371094,796,343,1001,830.87,104.41
4684,桃園縣,中壢市,仁和里,574,953,665684,699,369,861,524.56,75.1
4685,桃園縣,中壢市,華愛里,605,948,736160,777,357,1005,695.43,89.55
4686,桃園縣,中壢市,莊敬里,597,921,707809,769,348,937,698.15,90.84
4687,桃園縣,中壢市,自治里,588,936,747573,799,356,983,736.13,92.17
4688,桃園縣,中壢市,健行里,631,1464,1245616,851,368,1121,735.98,86.5
4689,桃園縣,中壢市,興平里,533,777,557799,718,317,926,653.99,91.1
4690,桃園縣,中壢市,中興里,606,895,722498,807,374,1013,728.69,90.27
4691,桃園縣,中壢市,龍慈里,643,1160,954221,823,390,1045,747.5,90.87
4692,桃園縣,中壢市,自信里,679,1373,1198940,873,395,1164,704.33,80.66
4693,桃園縣,中壢市,林森里,617,991,868184,876,340,1106,896.15,102.29
4694,桃園縣,中壢市,金華里,963,1123,1636426,1457,470,1812,1782.54,122.33
4695,桃園縣,中壢市,其他,498,17,8296,488,344,586,218.1,44.69
4696,桃園縣,中壢市,合計,589,94450,76058662,805,353,997,916.43,113.8
